fast,mid,atr_rise_bars,trades,win_rate,net_profit,profit_factor,max_dd
8,25,4,623,14.76725521669342,-517.3536186733443,0.6699737661687478,562.5627165353038
8,25,5,348,16.95402298850575,-222.92378445989328,0.7598409062544466,279.2014681523092
8,25,6,163,15.337423312883436,-175.61340566123891,0.5953080439288143,214.0760968291646
8,25,7,85,11.764705882352942,-152.38548636700625,0.4368305247520952,162.10286902432983
8,25,8,44,11.363636363636363,-72.80141371572887,0.49837590738056253,90.01878714857094
8,30,2,1434,13.458856345885634,1034.6785075939886,1.302403042006439,236.4099721919606
8,30,3,913,13.80065717415115,532.434963692458,1.2321429544241902,295.84291816333143
8,30,4,566,12.54416961130742,-122.7048329892844,0.9197307151042805,302.0923644714296
8,30,5,330,12.121212121212121,-224.41657591943027,0.7428204392306217,254.18960037651323
8,30,6,171,8.771929824561404,-189.99391801238613,0.6181977772064066,225.6564191187747
8,30,7,71,9.859154929577464,-103.76773110860677,0.5124561299910864,121.97089670533228
8,30,8,39,7.6923076923076925,-73.36010873306441,0.39019083602123633,87.68141351662496
9,10,2,4142,32.158377595364556,-34.319203020870646,0.9960732724458642,552.1760628448042
9,10,3,2412,33.66500829187397,-81.73896404207596,0.9836315468122561,433.88573369923495
9,10,4,1372,33.45481049562682,-369.1436075204294,0.8664740662875028,626.6444559336326
9,10,5,722,34.62603878116344,-46.50637325744282,0.9662463197853484,302.9150559516139
9,10,6,334,36.82634730538922,101.66044338562222,1.1720056843992175,94.78181625563388
9,10,7,155,40.0,3.414973221935554,1.012941630982032,41.64467599310319
9,10,8,66,39.39393939393939,7.965640510000412,1.064512507235525,31.294060100352908
9,15,2,2152,20.12081784386617,203.49455640087712,1.0389995044152516,308.4803819851322
9,15,3,1286,20.684292379471227,-363.3405974677273,0.8882603306279908,511.1681788794872
9,15,4,739,20.97428958051421,-434.76213451143633,0.7774550138531531,592.4498001032052
9,15,5,376,23.670212765957448,4.123504011324883,1.0040998621725525,245.2264827813765
9,15,6,180,20.555555555555557,-137.35836379386444,0.7338523556165987,160.0831479738381
9,15,7,76,19.736842105263158,-43.60480456701191,0.8107059036646793,120.39073497969389
9,15,8,36,19.444444444444443,-36.698970036559274,0.6474946392835131,47.76183551623444
9,20,2,1768,17.024886877828056,380.7553348100724,1.0845701118275433,244.0021189498582
9,20,3,1110,17.65765765765766,21.125482351477558,1.007375096976844,384.312526555412
9,20,4,659,17.754172989377846,93.06440645917502,1.0570249128291211,204.96583403191016
9,20,5,367,19.346049046321525,104.51535822790589,1.1118308107757167,226.55175733601482
9,20,6,173,17.341040462427745,2.0600613611046015,1.0040670883887421,180.11636219096476
9,20,7,79,15.189873417721518,9.475702596266729,1.036265870893975,90.7695189434894
9,20,8,40,12.5,-23.08664212716576,0.8165493990388946,52.210882479851875
9,25,2,1579,14.566181127295756,10.57555722071487,1.0027382745888698,467.48392088198716
9,25,3,989,15.773508594539939,-388.2873389688662,0.8397776022721288,451.47216153860415
9,25,4,605,15.041322314049587,-409.1992374330395,0.7274039082113269,476.45069513228134
