entry_time,pnl,macd_hist,stoch_k,stoch_d,stoch_k_minus_d,cci20,wr14,adx14,adx_slope4,dist_sma200_pct,atr_trend,body_ratio,body_ratio_avg4,hour
2004-08-17 17:00:00,-1.3134641348415244,0.15558390153794066,80.76923076923073,82.76556776556762,-1.9963369963368933,272.23942208462955,-19.230769230769273,29.40515125237527,2.5467361496085026,1.7979771496566412,37.47398115732449,0.5555555555555696,0.5236111111111111,17
2004-08-23 15:00:00,-1.0431811773439108,-0.35474494731744705,38.23529411764765,33.605313092979266,4.629981024668382,-152.34042553191702,-61.76470588235235,24.587094623588907,-3.582220123770899,1.9340306674174883,14.338103865139287,0.277777777777776,0.3648989898989964,15
2004-08-30 14:00:00,0.0,0.5526029517073472,95.23809523809507,96.93121693121695,-1.6931216931218813,252.4416135881125,-4.761904761904934,20.19149101282906,4.450189904035955,0.587561435275856,-10.373577910618517,0.782608695652175,0.6623188405797125,14
2004-09-09 16:00:00,-1.3248547848705243,-0.13163616901510022,45.94594594594578,35.13513513513502,10.810810810810757,-66.92913385826672,-54.05405405405422,16.436082371373903,-0.6155423261387192,-1.436751743354476,9.183055078389625,0.0,0.22083333333333266,16
2004-09-13 18:00:00,-1.2620507051674963,0.31389583090144413,80.64516129032273,90.80645161290327,-10.161290322580541,179.87824013054708,-19.35483870967727,22.477429896187896,4.05250290782363,0.029778152761924793,37.98009669398179,0.4166666666666706,0.5479700854700839,18
2004-09-21 10:00:00,0.0,0.15517850240488024,82.14285714285721,74.64343225212819,7.499424890729017,306.4300705972045,-17.857142857142783,19.99663769220778,4.4918655260149105,0.788825305992685,10.078659346492739,0.4166666666666706,0.34044117647059036,10
2004-09-22 12:00:00,-1.1324012379995452,-0.4977692611442689,8.77192982456142,11.697124756335102,-2.9251949317736816,-284.0323767476018,-91.22807017543857,28.855223151693483,-3.005147357601544,0.0954882720338348,19.411262077591253,0.5,0.3316176470588271,12
2004-09-23 09:00:00,0.0,0.09974666137536795,79.16666666666647,64.90563530037197,14.261031366294503,179.6788482834933,-20.83333333333353,14.043532873130236,-0.4734119787606659,0.7595913240428322,0.10201912369489602,0.39999999999997726,0.3083333333333279,9
2004-09-24 14:00:00,-1.3552662716499526,-0.2519492173246943,19.230769230769273,27.99755799755828,-8.766788766789006,-198.4392419175064,-80.76923076923073,19.839771190864138,-0.9187211156954547,0.3199733663787556,20.47632895701811,0.16666666666667193,0.26041666666667246,14
2004-09-27 15:00:00,-0.905545961911173,0.2540283356706924,82.14285714285721,81.20811287477927,0.9347442680779352,174.86338797814904,-17.857142857142783,12.763991950141108,2.572988849573651,0.7822883319435158,8.473499261806735,0.0,0.3804945054945036,15
2004-09-29 13:00:00,-0.9201360396370433,0.08452081106122711,74.28571428571493,65.71428571428625,8.571428571428683,229.71196366677373,-25.714285714285065,22.688350680045026,0.04916381929012559,1.3620525815647688,18.05415076654664,0.4166666666666706,0.6680555555555504,13
2004-09-30 13:00:00,-1.1787466285265396,0.34486859514639956,78.43137254901926,86.19851041191635,-7.767137862897087,244.64831804281053,-21.568627450980742,19.137327614903,6.18760123483608,1.5472170060352433,39.656760044840446,0.8461538461538562,0.6856456043956041,13
2004-10-07 16:00:00,-1.1683893889143064,-0.07512536751336701,36.666666666667425,33.33333333333396,3.3333333333334636,-11.073253833039592,-63.333333333332575,18.780292123936043,1.483770283437238,0.9960609602361231,22.986243301964354,0.19999999999998863,0.14967320261437492,16
2004-10-08 10:00:00,-0.10000000000002274,-0.018921478984918236,20.0,31.30434782608749,-11.30434782608749,-114.47811447810282,-80.0,22.733757494966937,-0.0708460410185765,0.693367822762294,-13.12152117309976,0.20000000000004547,0.4755952380952478,10
2004-10-18 18:00:00,-0.0,-0.34320704183588524,12.5,8.928571428571418,3.571428571428582,-210.06605265606245,-87.5,15.762205546732872,2.0387973475556525,-0.2853950319946679,13.0339519043392,,,18
2004-10-21 17:00:00,-0.0,-0.2842445939252257,53.48837209302338,44.96124031007747,8.527131782945908,-35.453597497394156,-46.51162790697662,35.24554980161339,-8.273817870485686,1.2565077256469532,32.007519783171325,0.538461538461525,0.3840909090909052,17
2004-10-27 15:00:00,-0.9404531515701251,0.058591686162442175,19.148936170212327,51.99701381112366,-32.84807764091133,-112.60053619303277,-80.85106382978768,22.600865686219674,-2.2558650964083604,0.5622722098707327,35.16128970682635,0.6296296296296281,0.5469907407407404,15
2004-11-03 15:00:00,3.3000000000000114,0.6177922029045837,75.80645161290317,76.34408602150546,-0.5376344086022868,130.03791602303318,-24.19354838709682,29.645586976222216,-3.5948122691839366,-0.3766163805778052,9.86954327466745,0.0,0.3983552631578888,15
2004-11-05 14:00:00,-1.2991053709729385,-0.253976376646186,83.60655737704924,49.22236233711663,34.384195039932614,-49.3150684931522,-16.393442622950758,27.06846477569997,-2.7725833230039214,0.8823684813047196,48.614746739736006,0.6363636363636422,0.6659659090909028,14
2004-11-05 17:00:00,-1.6187807944706947,0.29375774365816676,93.40659340659317,93.83394383394376,-0.42735042735058926,214.35316336166153,-6.593406593406827,22.844406752879888,-4.911902905684428,1.665983806228865,62.92736042920482,0.0,0.5172639860139863,17
2004-11-18 16:00:00,-1.262754051088109,-0.602640288041795,25.0,19.222222222222427,5.7777777777775725,-154.078876283093,-75.0,36.659643989573325,-2.915149068590239,1.1672527197871223,48.47610166106552,0.0,0.1778996865203747,16
2004-11-30 13:00:00,-0.960549239669092,0.0375357475180908,85.71428571428456,76.3492063492061,9.365079365078458,39.86579830274714,-14.285714285715446,15.286116726320419,0.38985617721371923,1.6033899218055654,-2.746116376303328,0.3076923076922875,0.5920329670329679,13
2004-12-01 15:00:00,0.0,0.21504697087968633,79.99999999999972,84.9999999999999,-5.000000000000185,227.61537047252313,-20.000000000000284,15.140258424678175,1.6756994951082724,1.3242611213441784,-6.546196456821763,0.0,0.3725490196078417,15
2004-12-02 17:00:00,-1.5353234608936646,-0.8539147181677895,17.52577319587619,23.706758304696383,-6.180985108820192,-242.58490856001075,-82.4742268041238,36.12083897198439,6.874138656634237,-0.08157515835833012,72.2590976032138,0.555555555555552,0.4839134589134585,17
2004-12-07 16:00:00,17.0,-0.07906677033490908,22.2222222222224,20.74074074074051,1.4814814814818895,-88.799386267753,-77.7777777777776,16.705453279029154,-0.1007509706451657,0.23439051256424734,2.799192061879206,0.3333333333333333,0.4384615384615327,16
2004-12-14 17:00:00,-1.0604038274981917,-0.4812892715888524,8.888888888888383,9.985306784212336,-1.0964178953239525,-234.01478903873019,-91.11111111111161,25.370885059627597,3.955596525223225,-2.149340351587544,18.790354139514825,0.09090909090911439,0.41335227272727365,17
2004-12-17 18:00:00,0.0,0.33435407151033275,89.36170212765956,83.92434988179677,5.437352245862783,232.94723294723605,-10.638297872340452,19.64889817358102,-0.15233739196541762,0.34209601214116014,34.73756819222324,0.15384615384614375,0.5459895496660199,18
2004-12-21 12:00:00,-0.0,-0.15999529687526765,43.999999999998636,46.66666666666591,-2.6666666666672754,-60.65380070893885,-56.000000000001364,16.570354426858994,-2.4311447434457385,0.7953867341222168,-13.204497766748307,0.0,0.3333333333333252,12
2004-12-22 13:00:00,-0.6288577210563062,0.05967875656270523,16.666666666667194,37.037037037036804,-20.37037037036961,17.326732673264942,-83.3333333333328,14.821723998937106,-0.9562958977154192,0.5607097383848484,12.950848969964893,0.538461538461525,0.7005876068376151,13
2004-12-22 18:00:00,-0.842471458737748,-0.20481253240988684,30.23255813953507,21.65196471531696,8.580593424218108,-213.2450331125871,-69.76744186046493,20.954915148250542,6.912037694133311,0.19955575765656766,51.12184132472649,0.3333333333333544,0.33606612685559867,18
2005-01-10 14:00:00,-0.9841010633315932,0.18071799860572713,42.30769230769281,43.6996336996342,-1.391941391941387,34.074074074068996,-57.69230769230719,22.760792323877414,-2.3863599130350472,-2.5807514602444486,-8.952520270194196,0.2307692307692375,0.3469780219780202,14
2005-01-13 16:00:00,-0.8519724345041482,-0.3796837169086274,34.21052631578967,26.315789473684628,7.8947368421050435,-105.23482707576046,-65.78947368421034,30.87618159493752,-1.520339173803876,-0.12437342177666019,23.382218717454762,0.5833333333333294,0.3350378787878743,16
2005-01-18 15:00:00,0.0,0.15115570899929642,55.99999999999909,61.33333333333288,-5.3333333333337904,24.875621890550082,-44.00000000000091,26.177361746936604,-3.3980244568322,-0.15619808423818568,4.401314427461717,0.46153846153843125,0.4923687423687298,15
2005-01-26 15:00:00,0.0,0.6431573522679275,91.66666666666667,90.42735042735045,1.2393162393162243,228.71046228710202,-8.333333333333334,37.47596240790349,-4.253989919923853,0.7107116677821419,27.11588621095332,0.555555555555552,0.49960317460318593,15
2005-01-27 16:00:00,-0.88018521579545,-0.3148105234233908,34.99999999999943,22.49999999999943,12.5,-117.12631937351667,-65.00000000000057,24.81349615455236,1.171425450508604,0.31025371413464764,21.658081090642252,0.7777777777777848,0.3516414141414268,16
2005-02-09 17:00:00,-0.8660828503433322,-0.057225732014594854,57.142857142857146,55.238095238095354,1.9047619047617914,-24.99999999999532,-42.857142857142854,16.645170903672405,0.5083386987809746,-1.5134121608693794,22.52792033949651,0.0,0.21136363636363562,17
2005-02-23 15:00:00,-0.8513889683790694,-0.391007725279115,3.448275862069709,31.704980842911997,-28.256704980842287,-180.3455723542072,-96.5517241379303,34.963043341563605,-5.573119373720537,1.8848580627939382,-3.1538598273879357,0.9285714285714141,0.8440476190476085,15
2005-03-03 17:00:00,-0.0,-0.28648000332792495,37.77777777777752,30.25341130604272,7.524366471734801,-144.27350427350316,-62.22222222222248,29.069165308947447,6.196839889663465,-0.44226032856598896,34.84638915671277,0.4166666666666706,0.27412280701755065,17
2005-03-04 16:00:00,-0.9667946390591169,0.64329175936422,92.59259259259201,90.74074074074048,1.851851851851535,204.0007374631298,-7.407407407407992,44.468338431235296,3.1550395725867304,0.25277012712475405,38.53758814612229,0.0,0.31860465116278824,16
2005-03-11 15:00:00,0.0,0.29338398491866186,95.918367346939,81.68293404318247,14.235433303756523,283.9401637030804,-4.081632653061011,21.872062735920974,3.566541982027335,2.064022604321012,50.8785317136742,0.5,0.403618421052618,15
2005-03-16 13:00:00,0.0,0.2984745909836315,95.00000000000028,87.68518518518509,7.314814814815193,220.79314040730983,-4.999999999999716,16.158547818155686,-0.8761695683817798,1.0919112782160738,8.963137260465674,0.7142857142857065,0.6316017316017203,13
2005-03-17 15:00:00,-0.983157481506737,-0.5951625527088392,21.53846153846119,16.98005698005669,4.558404558404497,-255.585344057197,-78.46153846153881,27.381348489842743,5.8464883546678585,-0.2900343470702716,53.62640818085945,0.538461538461525,0.5829891785774179,15
2005-03-21 07:00:00,6.800000000000011,-0.025252289645453674,18.91891891891867,32.62209577999039,-13.703176861071718,-50.08561643835408,-81.08108108108134,28.05484995114713,0.13074770960366067,-0.9360330137538392,-6.776686429598319,0.7692307692307625,0.6193910256410067,7
2005-03-22 19:00:00,-0.9158930289024738,0.04746744945171122,0.0,30.769230769230962,-30.769230769230962,-229.4573643410741,-100.0,39.43835563084805,-4.121509212206092,-2.576108145530072,44.45238786936129,0.7105263157894686,0.2740601503759272,19
2005-03-22 20:00:00,-0.0,-0.14649330076133915,15.873015873015845,19.39356939356958,-3.5205535205537366,-375.2665245202558,-84.12698412698415,40.755179914471675,-0.880572428280189,-2.7877901646662693,58.00150964484575,0.4000000000000057,0.35620300751879225,20
2005-03-24 15:00:00,-0.19999999999998863,0.10578228285265784,37.49999999999941,61.11111111111061,-23.6111111111112,-59.274059274073394,-62.50000000000059,14.426034397795291,-1.0082736249302222,-2.6036599915566927,12.470313059191003,0.2000000000000076,0.33712121212121055,15
2005-03-24 16:00:00,-1.189187805893198,0.02268472887317302,8.333333333332938,37.49999999999944,-29.1666666666665,-143.61001317523107,-91.66666666666706,14.894357488427953,0.41204459936899696,-2.7413937722822235,11.703975654868518,0.8888888888889239,0.3343434343434472,16
2005-03-30 17:00:00,0.0,0.14850141970983338,100.0,78.43137254902017,21.568627450979832,236.55913978496378,-0.0,15.303559966921524,4.617257776996194,-0.7923142498100966,28.518611376740388,0.7333333333333485,0.3386363636363816,17
2005-04-08 18:00:00,0.0,0.18248902043680082,62.50000000000022,70.41666666666649,-7.916666666666266,154.95495495494112,-37.49999999999978,17.597309125874737,6.209310620028335,0.0736803635367929,22.85885447521243,0.0,0.2935606060606068,18
2005-04-12 16:00:00,-1.1349030993054043,-0.27978352374987175,33.333333333333336,21.56995051731882,11.763382816014516,-130.2758391492093,-66.66666666666667,27.232410686994196,-0.40058287941786475,0.27087225091671885,19.59639815535447,0.8666666666666742,0.41213967192227513,16
2005-04-21 12:00:00,-1.0397763640425524,-0.18767330997447718,58.620689655172484,39.54022988505677,19.080459770115716,-28.7982774862082,-41.379310344827516,25.849954958243025,-5.107508277250609,1.373393167409927,9.027559793782233,0.31034482758620147,0.5686576354679855,12
2005-05-04 11:00:00,0.0,0.207145144521525,75.7575757575755,66.28787878787874,9.469696969696756,97.21374822046131,-24.242424242424505,28.08014368442276,-6.414740972701598,-0.8615301998509289,0.42471546537092514,0.277777777777776,0.4636752136752095,11
2005-05-18 14:00:00,0.0,0.16700364970162046,65.3846153846158,63.77018043684786,1.6144349477679398,100.29498525074486,-34.615384615384194,20.01916386892637,5.903388806138262,-0.8118402026292609,13.791308536971211,0.33333333333334386,0.5279761904761888,14
2005-05-19 17:00:00,2.1999999999999886,-0.2392291246960511,44.4444444444448,33.94308943089473,10.501355013550068,-94.83568075116995,-55.5555555555552,26.641192490254742,-5.260353679583709,-0.48278752376644996,16.132852300654406,0.5555555555555696,0.3844246031746067,17
2005-05-25 17:00:00,-0.9873434250878859,0.007572503228568242,74.9999999999994,74.20634920634886,0.7936507936505421,109.20198549065134,-25.000000000000593,17.790742830212363,0.956375926317719,-0.20436617835246348,13.402370724081678,0.10000000000002274,0.3593750000000049,17
2005-05-25 19:00:00,-0.9890869328563667,0.10310030575957763,82.75862068965537,85.91954022988494,-3.160919540229571,159.55766192732324,-17.241379310344623,15.815504415504723,-2.9409088592509676,-0.055869389782104706,22.381902898167485,0.18181818181816772,0.4204545454545427,19
2005-06-01 14:00:00,-0.8669702908353543,-0.12979285476814384,45.161290322581415,23.974512146555487,21.18677817602593,-138.4143670608854,-54.838709677418585,14.976031709049966,-0.108383108400389,-0.5758276775269136,16.057974255222764,0.3333333333333649,0.5621212121212207,14
2005-06-07 16:00:00,-0.0,-0.2756220162387241,27.272727272726488,31.31313131313088,-4.040404040404393,-132.41436925647466,-72.72727272727352,38.39324753788731,-6.541438682256953,1.2158051089315112,23.910434200252897,0.4000000000000341,0.6372549019607849,16
2005-06-08 16:00:00,-0.6634355694777128,0.06572371462453536,34.99999999999943,61.969696969697544,-26.969696969698113,124.31005519556354,-65.00000000000057,20.25282013175197,2.894448980188475,1.0448196095454967,30.81178899719449,1.0,0.5692307692307856,16
2005-06-08 19:00:00,-0.0,-0.12177720908664577,24.242424242424505,13.13131313131322,11.111111111111285,-206.9943289224878,-75.7575757575755,18.100804779692336,-0.6112691454886878,0.73973309678363,37.85886972781265,0.6000000000000227,0.8038461538461612,19
2005-06-10 17:00:00,-1.0803329849834995,0.44964277136768377,80.32786885245928,75.93744111550795,4.390427736951324,353.79241516966346,-19.672131147540725,24.853265384994764,9.660489215288397,1.175399151891173,71.27814051334684,0.0,0.3346509671993322,17
2005-06-23 14:00:00,0.0,0.3162219352754987,96.00000000000023,93.95286195286182,2.0471380471384037,257.07547169812426,-3.9999999999997726,22.298534393764673,-0.43870075847898704,1.659092090294341,53.61726262758315,0.588235294117651,0.5220588235293923,14
2005-07-06 13:00:00,0.19999999999998863,0.24093920837388283,33.333333333333336,37.777777777777544,-4.444444444444208,46.37681159421003,-66.66666666666667,36.82854088297144,-2.310219496132021,-2.631457882872521,-1.7265653789526654,0.30000000000001137,0.5645833333333382,13
2005-07-22 17:00:00,-0.7549286708888303,-0.2676970175896833,25.925925925925615,14.814814814814758,11.111111111110857,-103.3755274261679,-74.07407407407439,35.12082670391591,-8.650784953048344,0.4345064099455006,17.76681739388837,0.0,0.041666666666665415,17
2005-07-27 17:00:00,-0.6919513029607742,0.31528578118448536,78.94736842105239,81.79160021265291,-2.844231791600521,176.25570776255225,-21.052631578947604,30.179318043946235,0.41287711503763447,0.5033453763725931,36.34280660450474,0.6000000000000227,0.33356643356644455,17
2005-08-02 14:00:00,-0.6525555991728424,-0.10321251139175974,40.90909090909009,41.969696969696535,-1.060606060606446,-80.45977011491198,-59.09090909090991,39.445427755087316,-0.9949981846226095,1.274795015355492,27.04483272719938,0.5833333333333294,0.695833333333335,14
2005-08-02 16:00:00,-0.6000000000000227,-0.09599268293854019,31.818181818181465,42.42424242424198,-10.606060606060517,-64.75148198815917,-68.18181818181853,37.68605764503862,-3.193035991997071,1.2041011947152398,40.36046804428165,0.38461538461538125,0.5086538461538441,16
2005-08-16 17:00:00,-0.9005764309849837,0.6394669365358292,93.54838709677455,95.71427944705518,-2.165892350280629,241.02883219249117,-6.451612903225452,25.370261186318178,6.574059119955486,1.5958386271571732,45.8287048250656,0.10000000000002274,0.5555764411027629,17
2005-08-17 14:00:00,-0.0,-0.40810042561964954,27.659574468085417,32.62411347517757,-4.9645390070921565,-156.82870370370767,-72.34042553191459,24.6978014388852,1.035658266752776,0.612707045960415,43.22685119401299,0.13333333333332575,0.3808333333333389,14
2005-08-26 15:00:00,-0.856961924128143,0.08216595283629699,77.7777777777776,57.23905723905733,20.53872053872027,232.3232323232253,-22.2222222222224,17.618641573091118,1.0851248256624473,-0.10506270183023117,48.477376351999915,0.3076923076922875,0.49131701631701286,15
2005-08-31 14:00:00,11.0,0.256618083273207,83.33333333333333,69.11111111111069,14.22222222222264,157.12754555198262,-16.666666666666668,20.426738296298776,-1.328619173239634,-0.9137622570888576,14.136729450291638,0.30000000000001137,0.28872549019609656,14
2005-09-12 15:00:00,-0.9872630435946235,-0.24304844275763599,64.99999999999915,32.81155015197502,32.18844984802413,-33.46743630108393,-35.00000000000085,26.234483527355003,-5.55094361010082,1.8025072153546742,48.16369154044609,0.7692307692307625,0.42980769230769356,15
2005-09-13 02:00:00,-0.0,-0.11580224165851435,50.0,47.777777777777295,2.2222222222227046,-5.797101449277205,-50.0,17.359907674152453,-3.241697762990391,1.4421721890885826,0.8880773109689112,0.06666666666664393,0.324358974358977,2
2005-09-14 12:00:00,-0.7361549900727482,0.36771808110505055,92.10526315789446,84.03508771929818,8.07017543859628,270.49180327868277,-7.894736842105539,23.843548906504193,8.387910693449538,1.260632929642446,-0.9749374544917835,0.6923076923076688,0.6230769230769208,12
2005-09-20 19:00:00,-1.5573629595980378,-0.6219822711939527,4.10958904109604,15.179386823222401,-11.069797782126361,-137.95781027565616,-95.89041095890396,25.8821092993673,-6.076097236334334,2.466512171213669,20.886966461650793,0.6249999999999911,0.6303661616161613,19
2005-09-26 17:00:00,-1.4274206914155343,0.8367124657889429,89.99999999999986,92.73809523809535,-2.7380952380954966,201.16563263771164,-10.000000000000142,29.31080311421192,-3.0191498822974836,1.1494951754209755,26.343615909161038,0.3750000000000089,0.6184312011517952,17
2005-09-27 16:00:00,-1.4996855958909237,-0.6423029598725515,27.16049382716047,21.399176954732567,5.761316872427901,-234.0572216477014,-72.83950617283953,21.478800579431248,2.91775681337538,-0.5583052090103098,52.20700083700841,0.3157894736842263,0.4940397182960181,16
2005-09-28 16:00:00,3.0,0.5416438881075573,93.15068493150686,79.19837645865046,13.952308472856402,305.8794946549856,-6.84931506849314,19.46006835154525,1.8166314940338069,0.8194273603141135,24.152697701272608,0.6206896551724104,0.7154288240495047,16
2005-09-30 19:00:00,2.0,-0.6583109846619004,22.05882352941173,15.420405450315826,6.638418079095903,-165.15443130785346,-77.94117647058827,32.34227972529336,3.239476183001827,0.4884019278854261,33.993999255050824,,,19
2005-10-11 15:00:00,-1.1502657775492935,0.11562358533217143,100.0,69.99999999999953,30.00000000000047,193.89844389845982,-0.0,18.7082019305683,2.009107154514272,1.7293781371259946,14.973860861127406,0.814814814814814,0.3537663603453166,15
2005-10-11 16:00:00,-1.260961079152878,0.14892296246512016,69.23076923076934,74.18803418803388,-4.957264957264542,185.26466380543494,-30.769230769230656,20.18090955364846,3.4158511001832927,1.544779225258031,19.11049822491726,0.4210526315789584,0.3756961849067202,16
2005-10-12 18:00:00,-0.0,-0.7331227770285463,2.2222222222220958,8.020858996468865,-5.79863677424677,-171.2779973649556,-97.7777777777779,29.150529873581963,-3.7844841740813386,0.1267521384774943,62.601402015093896,0.9047619047619112,0.6063749468921931,18
2005-10-21 14:00:00,-0.8866400251125697,0.1589153127826522,20.0,45.95238095238094,-25.952380952380942,6.028782574874405,-80.0,20.222582521189683,-4.983949395860286,-1.904261452480681,10.814515125701273,0.799999999999983,0.7586219336219304,14
2005-11-02 18:00:00,0.0,0.45704950645353437,80.95238095238064,77.89987789987795,3.0525030525026864,163.88389416902746,-19.04761904761937,33.1989640396555,-8.166264046926479,-1.0212332664490433,20.746329735153648,0.1666666666666035,0.4168656056586858,18
2005-11-03 18:00:00,-1.2229298357636367,-0.4891799575513152,26.984126984126753,16.447728516694152,10.536398467432601,-117.15340718361608,-73.01587301587324,33.578458880418815,2.852362234447309,-1.5596022169410741,70.25122751520662,0.2857142857142741,0.5388655462184804,18
2005-11-08 15:00:00,-0.9037255179318322,0.41989745600875505,73.21428571428582,84.75422427035357,-11.539938556067753,149.3105087969535,-26.785714285714178,23.531056966250652,3.4763269019822474,-0.8567074648243699,34.10063165710692,0.411764705882349,0.5762355234491543,15
2005-11-11 18:00:00,0.0,0.3008405102633263,89.99999999999915,93.8049814520399,-3.8049814520407494,227.58343385605406,-10.000000000000853,24.905992771051693,4.696434872561259,1.372820089226261,11.598080847982585,0.11111111111113216,0.5014619883040865,18
2005-12-01 16:00:00,-1.6641088765441623,0.8394830186855039,83.49514563106808,92.81061816394265,-9.315472532874566,127.58089368258946,-16.50485436893191,22.109139446223086,2.905748377205441,2.6159582890640105,4.625159085433603,0.6086956521739002,0.6623569794050368,16
2006-01-10 16:00:00,-2.2666114744765764,-0.8764596468785196,14.117647058824064,30.419696513693946,-16.30204945486988,-203.15109271763205,-85.88235294117594,20.190460568720916,-4.044135495672503,2.6861495355172202,32.73992021474783,0.24999999999998224,0.37409029649595404,16
2006-01-12 16:00:00,-1.9001906387899226,-0.3199354005079033,64.28571428571429,42.33766233766264,21.94805194805165,-54.49016322224458,-35.714285714285715,20.937686686641296,-0.5206664861526491,2.3435779966928614,1.9890913188443655,0.5000000000000406,0.39551282051283615,16
2006-01-26 12:00:00,-0.0,-0.5777628288741687,12.307692307691608,10.486402486402644,1.821289821288964,-328.3582089552259,-87.69230769230839,15.671794680084204,3.132576976326357,0.710119244394091,-9.809503847522947,0.5500000000000114,0.7357286634460585,12
2006-01-27 14:00:00,-1.7922003085656115,0.645205620411644,83.51648351648356,88.6446886446886,-5.128205128205039,131.94191643409044,-16.483516483516443,19.525077005398867,0.5338529422074956,1.3663835421489305,15.604520546435005,0.0,0.39434523809522926,14
2006-02-03 16:00:00,-1.9509793018509072,-0.5164750476706976,32.58426966292117,34.576098059244,-1.9918283963228305,-291.99084668193524,-67.41573033707883,18.918666681600076,7.278304313215802,0.6382978723404092,26.969246859944008,0.2307692307692375,0.19198717948718175,16
2006-02-14 17:00:00,-2.19637210943381,1.2582610579254645,92.80000000000018,88.5090909090912,4.290909090908983,163.478638039473,-7.199999999999818,26.232700361710954,-3.9137259383924956,-2.184288239370894,23.276139816688328,0.3863636363636487,0.6924242424242505,17
2006-02-15 16:00:00,-0.0,-0.5475852695707353,16.45569620253112,23.325799908078178,-6.870103705547059,-177.8975741239842,-83.54430379746888,14.6214021381923,0.09786573164729795,-2.6291918042936855,18.398410881428525,0.5102040816326554,0.5016822945394347,16
2006-02-27 17:00:00,-1.4342427578161505,-0.6039243769830231,9.803921568627407,9.215686274509657,0.5882352941177498,-146.3326071169239,-90.1960784313726,19.205701828135457,0.21576638996330644,0.8557959230605113,-1.0911491541437666,0.0,0.16982456140351435,17
2006-03-03 17:00:00,-1.564082691990052,-0.4533486557765013,47.16981132075512,35.8490566037735,11.320754716981625,-103.11903246339584,-52.83018867924488,24.887137996830074,-5.104523979381547,1.737819108829138,24.96047455532108,0.5454545454545549,0.25410173160173355,17
2006-03-06 14:00:00,-1.2031681639642784,-0.18012025280052713,30.000000000001137,21.42857142857227,8.571428571428868,-76.35829662261222,-69.99999999999886,17.222793812340576,-1.3538758073386354,1.2216623670144917,-4.536237238486698,0.4400000000000091,0.455238095238092,14
2006-03-13 08:00:00,-1.7972033793064384,0.40908046469730225,77.21518987341823,81.65098934435129,-4.435799470933063,62.932437932440095,-22.784810126581768,22.155965217197114,-2.953271516876253,-2.2373641523203625,-19.952424380252793,0.8999999999999773,0.6320652173912988,8
