entry_time,side,entry_price,exit_time,exit_price,exit_reason,pnl,bars_open,adx14,rsi14,atr14,atr_pct,bbw_pct,hour,dow
2004-11-18 16:00:00,sell,441.2,2004-11-18 18:00:00,442.4627540510881,sl,-1.262754051088109,2,36.659643989573325,37.6059093264708,1.2439859045818302,0.06333486334886688,0.6255669750180888,16,3
2004-11-30 13:00:00,buy,452.3,2004-11-30 15:00:00,451.3394507603309,sl,-0.960549239669092,2,15.286116726320419,57.943908308854965,0.9847957225498666,0.03608243412505154,0.4020018205441404,13,1
2004-12-01 15:00:00,buy,453.0,2004-12-01 20:00:00,453.0,be,0.0,5,15.140258424678175,62.940438782846314,1.0316733104330649,0.041178163825764946,0.3625294671407343,15,2
2004-12-02 17:00:00,sell,449.3,2004-12-06 00:00:00,450.8353234608937,sl,-1.5353234608936646,6,36.12083897198439,27.74824153873716,1.5542289279726729,0.09317016625304382,0.8128962990049248,17,3
2004-12-07 16:00:00,sell,452.3,2004-12-13 06:00:00,435.3,cross,17.0,81,16.705453279029154,42.82849363128464,1.0074482435843968,0.03864196858540988,0.1951638878731532,16,1
2004-12-14 17:00:00,sell,435.1,2004-12-15 04:00:00,436.1604038274982,sl,-1.0604038274981917,10,25.370885059627597,33.00053272692506,1.0632321255340187,0.0446557076062518,0.49513354547081295,17,1
2004-12-17 18:00:00,buy,441.2,2004-12-20 17:00:00,441.2,be,0.0,21,19.64889817358102,63.084519954879745,1.3053485260928301,0.0691307696496783,0.4709841052492356,18,4
2004-12-21 12:00:00,sell,441.7,2004-12-21 14:00:00,441.7,be,-0.0,2,16.570354426858994,49.57301125700681,0.7284375933936368,0.011405098841596713,0.08745613966841201,12,1
2004-12-22 13:00:00,buy,441.8,2004-12-22 14:00:00,441.1711422789437,sl,-0.6288577210563062,1,14.821723998937106,46.95658194100592,0.6767964552665703,0.007460770661044508,0.02151976535208857,13,2
2004-12-22 18:00:00,sell,439.3,2004-12-23 04:00:00,440.14247145873776,sl,-0.842471458737748,9,20.954915148250542,36.44871374714685,0.8465806402564581,0.02195442628307362,0.21655917157461507,18,2
2005-01-10 14:00:00,buy,419.5,2005-01-10 17:00:00,418.5158989366684,sl,-0.9841010633315932,3,22.760792323877414,47.211937615909356,1.0066652730936196,0.038579730665401164,0.46157796052375655,14,0
2005-01-13 16:00:00,sell,423.3,2005-01-13 17:00:00,424.15197243450416,sl,-0.8519724345041482,1,30.87618159493752,44.51166138502903,0.8768315463252682,0.02491850722348859,0.4086810391105786,16,3
2005-01-18 15:00:00,buy,421.6,2005-01-19 19:00:00,421.6,be,0.0,27,26.177361746936604,51.18125616756955,0.8426925915518974,0.021682135383035497,0.1643546793430481,15,1
2005-01-26 15:00:00,buy,425.6,2005-01-27 00:00:00,425.6,be,0.0,8,37.47596240790349,75.33342967184957,0.9446112351325114,0.03163242284442854,0.6804011421191445,15,2
2005-01-27 16:00:00,sell,424.3,2005-01-27 17:00:00,425.18018521579546,sl,-0.88018521579545,1,24.81349615455236,47.41471001550097,0.8816005575243296,0.025416410583558296,0.3697960834960672,16,3
2005-02-09 17:00:00,sell,411.8,2005-02-09 18:00:00,412.66608285034334,sl,-0.8660828503433322,1,16.645170903672405,47.066071858538024,0.8470769324616853,0.022008884463081243,0.15307352975500454,17,2
2005-02-23 15:00:00,sell,432.6,2005-02-23 16:00:00,433.4513889683791,sl,-0.8513889683790694,1,34.963043341563605,42.616336540785106,0.8905754706377348,0.026217723803670483,0.3883049489236227,15,2
2005-03-03 17:00:00,sell,429.8,2005-03-04 13:00:00,429.8,be,-0.0,19,29.069165308947447,36.38733325385424,0.9229867505379923,0.029321840064105056,0.3928251888620043,17,3
2005-03-04 16:00:00,buy,433.7,2005-03-07 13:00:00,432.7332053609409,sl,-0.9667946390591169,19,44.468338431235296,76.6467715998506,0.9548807362691859,0.03264378904457013,0.7258602849073779,16,4
2005-03-11 15:00:00,buy,443.6,2005-03-14 01:00:00,443.6,be,0.0,7,21.872062735920974,72.54817849589259,1.0382877191494644,0.04190167964586623,0.3989870305680253,15,4
2005-03-16 13:00:00,buy,441.6,2005-03-17 13:00:00,441.6,be,0.0,22,16.158547818155686,65.91998785360484,0.8515758273530111,0.02240565120313679,0.3403094925038706,13,2
2005-03-17 15:00:00,sell,437.8,2005-03-17 17:00:00,438.78315748150675,sl,-0.983157481506737,2,27.381348489842743,28.14271563484499,1.0057890899705533,0.038478594045387005,0.66861428582543,15,3
2005-03-21 07:00:00,sell,437.3,2005-03-22 19:00:00,430.5,cross,6.800000000000011,35,28.05484995114713,36.861091945973335,0.85244272278973,0.02252234730315313,0.3793189297690087,7,0
2005-03-22 19:00:00,buy,430.5,2005-03-22 20:00:00,429.5841069710975,sl,-0.9158930289024738,1,39.43835563084805,24.37702589413385,1.1219006696951748,0.051175129727164516,0.29155158597403,19,1
2005-03-22 20:00:00,sell,427.6,2005-03-23 07:00:00,427.6,be,-0.0,10,40.755179914471675,21.198672704928825,1.184622050431234,0.05765565314807179,0.5031237114204135,20,1
2005-03-24 15:00:00,buy,424.8,2005-03-24 16:00:00,424.6,cross,-0.19999999999998863,1,14.426034397795291,41.29746368895077,1.1891878058932082,0.058099098328133876,0.09807598048750127,15,3
2005-03-24 16:00:00,sell,424.6,2005-03-28 01:00:00,425.7891878058932,sl,-1.189187805893198,4,14.894357488427953,36.64929848467612,1.1685315340436915,0.05614638358786049,0.09807598048750127,16,3
2005-03-30 17:00:00,buy,426.0,2005-03-30 19:00:00,426.0,be,0.0,2,15.303559966921524,70.30624526696079,0.7257829778763721,0.011148367421560772,0.0889888199917531,17,2
2005-04-08 18:00:00,buy,425.8,2005-04-12 13:00:00,425.8,be,0.0,40,17.597309125874737,54.27645750071562,1.0854928793235508,0.0472385812866134,0.21236569596912855,18,4
2005-04-12 16:00:00,sell,425.7,2005-04-12 17:00:00,426.8349030993054,sl,-1.1349030993054043,1,27.232410686994196,45.52531317062705,1.1609814493550275,0.05534507036774831,0.30387137933449,16,1
2005-04-21 12:00:00,sell,432.6,2005-04-21 13:00:00,433.6397763640426,sl,-1.0397763640425524,1,25.849954958243025,53.77483553879976,1.1726494808966357,0.05655093006791713,0.14610255731991006,12,3
2005-05-04 11:00:00,buy,427.8,2005-05-05 14:00:00,427.8,be,0.0,26,28.08014368442276,53.4933614032807,1.418617435169432,0.07920553295108877,0.14444539534594228,11,2
2005-05-18 14:00:00,buy,419.2,2005-05-18 15:00:00,419.2,be,0.0,1,20.01916386892637,57.468270399323686,0.8920444314104758,0.026349979383688996,0.19857935316222294,14,2
2005-05-19 17:00:00,sell,419.8,2005-05-24 10:00:00,417.6,cross,2.1999999999999886,60,26.641192490254742,47.2242182134447,1.0789533163849645,0.04650728572651102,0.2780375467778703,17,3
2005-05-25 17:00:00,sell,418.1,2005-05-25 19:00:00,419.0873434250879,sl,-0.9873434250878859,2,17.790742830212363,54.50927979521588,0.9882474661530304,0.0365414387851158,0.054771926275742414,17,2
2005-05-25 19:00:00,buy,418.8,2005-05-26 06:00:00,417.81091306714364,sl,-0.9890869328563667,10,15.815504415504723,58.07534482182969,0.9970092947952166,0.03755280498525739,0.09981094349311072,19,2
2005-06-01 14:00:00,sell,415.2,2005-06-01 15:00:00,416.06697029083534,sl,-0.8669702908353543,1,14.976031709049966,44.341407388655,0.8907581272042633,0.02622550354367157,0.21061906280877285,14,2
2005-06-07 16:00:00,sell,425.1,2005-06-08 06:00:00,425.1,be,-0.0,13,38.39324753788731,44.7688008378266,0.698599748785841,0.009040057881265608,0.23822675888682285,16,1
2005-06-08 16:00:00,buy,425.6,2005-06-08 17:00:00,424.9365644305223,sl,-0.6634355694777128,1,20.25282013175197,49.861184920367464,0.6731901716578755,0.007227378461011833,0.014369850544218216,16,2
2005-06-08 19:00:00,sell,423.3,2005-06-09 15:00:00,423.3,be,-0.0,19,18.100804779692336,40.70465555335902,0.7533158918120826,0.013435610981880985,0.11308379949118125,19,2
2005-06-10 17:00:00,buy,426.6,2005-06-12 23:00:00,425.5196670150165,sl,-1.0803329849834995,4,24.853265384994764,73.82144297992392,1.0745949146275453,0.045986043146438046,0.554238989208997,17,4
2005-06-23 14:00:00,buy,439.1,2005-06-24 15:00:00,439.1,be,0.0,24,22.298534393764673,69.71726167035337,0.874206798456586,0.024622877103447204,0.3831156201131227,14,3
2005-07-06 13:00:00,buy,423.6,2005-07-07 03:00:00,423.8,cross,0.19999999999998863,13,36.82854088297144,38.99325353565357,0.6930392525172345,0.008666630361213328,0.07185703282425525,13,2
2005-07-22 17:00:00,sell,424.5,2005-07-25 14:00:00,425.25492867088883,sl,-0.7549286708888303,15,35.12082670391591,47.63372429553121,0.7367194801110479,0.01208193622169147,0.23053223685746074,17,4
2005-07-27 17:00:00,buy,424.8,2005-07-28 07:00:00,424.10804869703924,sl,-0.6919513029607742,13,30.179318043946235,65.9037518594868,0.6782404956064091,0.00753078832105431,0.2870391261388126,17,2
2005-08-02 14:00:00,sell,430.8,2005-08-02 15:00:00,431.45255559917285,sl,-0.6525555991728424,1,39.445427755087316,52.49467168784686,0.6916587706604842,0.008487696341188277,0.022297775668505364,14,1
2005-08-02 16:00:00,buy,431.8,2005-08-03 06:00:00,431.2,cross,-0.6000000000000227,9,37.68605764503862,50.107522035412444,0.7555629196001122,0.013637884221909305,0.018750048625644777,16,1
2005-08-16 17:00:00,buy,445.7,2005-08-17 06:00:00,444.799423569015,sl,-0.9005764309849837,12,25.370261186318178,73.52586789212054,0.9076781144860812,0.027750332583885047,0.684267853391736,17,1
2005-08-17 14:00:00,sell,442.1,2005-08-17 15:00:00,442.1,be,-0.0,1,24.6978014388852,34.63720315747621,0.9809164775908835,0.035670107904993816,0.5047964336007096,14,2
2005-08-26 15:00:00,buy,439.2,2005-08-26 16:00:00,438.34303807587185,sl,-0.856961924128143,1,17.618641573091118,56.13763375793495,0.8886075009761161,0.02603878978364543,0.06828596547190216,15,4
2005-08-31 14:00:00,buy,432.8,2005-09-06 12:00:00,443.8,cross,11.0,53,20.426738296298776,54.91949872133723,0.8339183891720979,0.020888601902924405,0.14772859888122117,14,2
2005-09-12 15:00:00,sell,447.2,2005-09-12 16:00:00,448.1872630435946,sl,-0.9872630435946235,1,26.234483527355003,56.587526923367975,1.1024585404807314,0.04913683784687916,0.4727890891833226,15,0
2005-09-13 02:00:00,sell,448.2,2005-09-13 13:00:00,448.2,be,-0.0,11,17.359907674152453,47.167808422849504,1.1122492246415798,0.05019488248702728,0.22804260384492697,2,1
2005-09-14 12:00:00,buy,448.6,2005-09-14 15:00:00,447.8638450099273,sl,-0.7361549900727482,3,23.843548906504193,72.11461021719563,0.7907153479246823,0.016812018142353682,0.35029914496666226,12,2
2005-09-20 19:00:00,sell,464.1,2005-09-20 23:00:00,465.65736295959806,sl,-1.5573629595980378,3,25.8821092993673,43.6727850103848,1.5175513196267407,0.08895354717245349,0.6894805225117285,19,1
2005-09-26 17:00:00,buy,466.1,2005-09-27 01:00:00,464.6725793085845,sl,-1.4274206914155343,7,29.31080311421192,65.05286719549639,1.3826049277429902,0.07597694085063678,0.764496277220636,17,0
2005-09-27 16:00:00,sell,459.2,2005-09-27 17:00:00,460.6996855958909,sl,-1.4996855958909237,1,21.478800579431248,35.00402472581054,1.5282794818987147,0.09021386505262995,0.7364412252106463,16,1
2005-09-28 16:00:00,buy,465.8,2005-09-30 19:00:00,468.8,cross,3.0,48,19.46006835154525,69.00380566263883,1.3829996657904864,0.07603917877064549,0.6148926734768503,16,2
2005-09-30 19:00:00,sell,468.8,2005-10-04 07:00:00,466.8,cross,2.0,31,32.34227972529336,36.846891619677194,1.3802230323401072,0.07567353099059429,0.6370348470820723,19,4
2005-10-11 15:00:00,sell,475.6,2005-10-11 16:00:00,476.7502657775493,sl,-1.1502657775492935,1,18.7082019305683,64.7867781013341,1.2609610791529025,0.06496082900909451,0.25592649358530495,15,1
2005-10-11 16:00:00,buy,477.8,2005-10-11 17:00:00,476.53903892084713,sl,-1.260961079152878,1,20.18090955364846,59.31749040106729,1.306606716356265,0.06927080496969791,0.29776010829903604,16,1
2005-10-12 18:00:00,sell,473.1,2005-10-13 00:00:00,473.1,be,-0.0,5,29.150529873581963,34.179601330536116,1.740871498640558,0.11706174779638864,0.8013195054966429,18,2
2005-10-21 14:00:00,buy,462.7,2005-10-21 15:00:00,461.8133599748874,sl,-0.8866400251125697,1,20.222582521189683,42.987877730931125,0.9661657376045282,0.033927446144749844,0.18869084204056547,14,4
2005-11-02 18:00:00,buy,462.6,2005-11-03 13:00:00,462.6,be,0.0,18,33.1989640396555,56.31093855271919,1.0479824819473158,0.042905266106006736,0.35634428512522076,18,2
2005-11-03 18:00:00,sell,459.8,2005-11-04 00:00:00,461.02292983576365,sl,-1.2229298357636367,5,33.578458880418815,40.64731965441178,1.2355777046376757,0.06250243116875034,0.6934250348159616,18,3
2005-11-08 15:00:00,buy,461.0,2005-11-08 22:00:00,460.09627448206817,sl,-0.9037255179318322,7,23.531056966250652,66.34821397140037,0.9606022666509861,0.03327394798465835,0.5727089541207316,15,1
2005-11-11 18:00:00,buy,468.3,2005-11-14 13:00:00,468.3,be,0.0,14,24.905992771051693,71.74530622473931,0.8599137283928832,0.023284761823259868,0.3964429368333424,18,4
2005-12-01 16:00:00,buy,501.7,2005-12-01 17:00:00,500.0358911234558,sl,-1.6641088765441623,1,22.109139446223086,63.64088649933491,1.7095296710767494,0.11275955157578633,0.890907393432037,16,3
2006-01-10 16:00:00,sell,541.0,2006-01-10 17:00:00,543.2666114744766,sl,-2.2666114744765764,1,20.190460568720916,39.63409204291712,2.333282083442508,0.23760881911326523,0.7229972069429641,16,1
2006-01-12 16:00:00,sell,545.5,2006-01-12 18:00:00,547.4001906387899,sl,-1.9001906387899226,2,20.937686686641296,50.896874448816526,1.8644627360192252,0.13683006713915621,0.3821742276302584,16,3
2006-01-26 12:00:00,sell,558.6,2006-01-26 13:00:00,558.6,be,-0.0,1,15.671794680084204,35.635562539131186,1.5938131462499818,0.0975034814336505,0.4442361105708262,12,3
2006-01-27 14:00:00,buy,562.7,2006-01-27 15:00:00,560.9077996914344,sl,-1.7922003085656115,1,19.525077005398867,64.58849773852533,1.9856145722395104,0.1600914897424128,0.6475302062505349,14,4
2006-02-03 16:00:00,sell,568.2,2006-02-06 01:00:00,570.150979301851,sl,-1.9509793018509072,4,18.918666681600076,32.72576347823194,1.9973379231472947,0.16235539408272975,0.3957505076517315,16,4
2006-02-14 17:00:00,buy,544.5,2006-02-15 14:00:00,542.3036278905662,sl,-2.19637210943381,20,26.232700361710954,61.36317669275816,2.353774101617077,0.24236224025393072,0.8909696342573502,17,1
2006-02-15 16:00:00,sell,543.5,2006-02-16 17:00:00,543.5,be,-0.0,24,14.6214021381923,42.45534669440086,2.472714066306704,0.27032262581784516,0.6295348276318145,16,2
2006-02-27 17:00:00,sell,552.6,2006-02-27 18:00:00,554.0342427578162,sl,-1.4342427578161505,1,19.205701828135457,39.938963646976156,1.4746539894007515,0.084721368611861,0.6254035928516413,17,0
2006-03-03 17:00:00,sell,566.1,2006-03-06 08:00:00,567.6640826919901,sl,-1.564082691990052,13,24.887137996830074,50.172445135640494,1.5309339282764525,0.09056395335267896,0.3832712221764061,17,4
2006-03-06 14:00:00,sell,564.1,2006-03-06 15:00:00,565.3031681639643,sl,-1.2031681639642784,1,17.222793812340576,43.296175092503994,1.2957990093954384,0.06822054006955088,0.2615048275540134,14,0
2006-03-13 08:00:00,buy,545.0,2006-03-13 09:00:00,543.2027966206936,sl,-1.7972033793064384,1,22.155965217197114,51.215129974613625,1.8116888522130952,0.12806230015792872,0.7998724063081076,8,0
2006-03-14 16:00:00,buy,548.1,2006-03-16 06:00:00,551.1,cross,3.0,36,17.797639414850092,69.84911241587263,1.87575816201867,0.13868942499941653,0.6007406658212288,16,1
2006-03-16 18:00:00,buy,554.2,2006-03-17 14:00:00,554.2,be,0.0,15,17.437543760865797,57.51648540721004,2.095139181056411,0.18273053314558227,0.5611243805092856,18,3
2006-03-22 11:00:00,sell,547.7,2006-03-22 13:00:00,549.2236243100809,sl,-1.5236243100808906,2,18.537472350718453,37.74209298516673,1.486222573646527,0.08574829429200476,0.443578691853454,11,2
2006-03-28 15:00:00,sell,567.2,2006-03-28 20:00:00,565.7,cross,1.5,5,32.55821051700896,60.78639708416147,1.4640440230713743,0.0835699670916998,0.3576746827662935,15,1
2006-03-28 20:00:00,buy,565.7,2006-03-28 21:00:00,564.1293663748714,sl,-1.5706336251286075,1,27.818712451839094,40.94046315879621,1.722731223333726,0.114650028396051,0.4680976869753293,20,1
2006-03-28 21:00:00,sell,563.0,2006-03-28 22:00:00,563.2,cross,-0.20000000000004547,1,27.015315194561417,43.16030956606609,1.6782504216670329,0.1081850644551459,0.5113784008775957,21,1
2006-03-29 18:00:00,buy,568.5,2006-03-31 16:00:00,581.0,cross,12.5,45,24.240436216308403,73.63815630869419,1.8386077917317458,0.132535650658555,0.8194627060754825,18,2
2006-03-31 16:00:00,sell,581.0,2006-03-31 20:00:00,583.363925628137,sl,-2.3639256281370535,4,32.07314893030756,47.91131540760025,2.5236452261272513,0.28223340775951267,0.7207798775411762,16,4
2006-04-04 10:00:00,sell,586.1,2006-04-04 11:00:00,587.6435789461848,sl,-1.5435789461847662,1,11.579151558453944,54.528758006216,1.5761804500287564,0.0955585464333782,0.41529412680012134,10,1
2006-04-07 14:00:00,sell,590.2,2006-04-10 00:00:00,590.2,be,-0.0,8,25.473038129169687,26.11372197626737,2.080813631496828,0.17964975610515097,0.7583188753082866,14,4
2006-04-10 08:00:00,buy,597.7,2006-04-10 10:00:00,595.5425986505154,sl,-2.157401349484644,2,27.27732864191552,59.4441094706791,2.1675869673785666,0.1992235819478913,0.8464985645709662,8,0
2006-04-11 17:00:00,sell,594.2,2006-04-12 01:00:00,596.8568713359903,sl,-2.6568713359902176,7,22.89701177723796,41.18317310534227,2.6099519548480132,0.30384552548253835,0.7568250955007664,17,1
2006-04-12 17:00:00,buy,595.7,2006-04-13 00:00:00,595.7,be,0.0,6,13.98357575346185,51.88032389495236,2.1501791354235986,0.1952792537673391,0.5110594166478648,17,2
2006-04-21 16:00:00,buy,629.0,2006-04-24 04:00:00,629.0,be,0.0,8,31.965648380651817,59.113569597377094,4.246968586855724,0.6577225589120812,0.9711669376735935,16,4
2006-04-27 14:00:00,sell,635.6,2006-04-27 15:00:00,638.4198459669815,sl,-2.819845966981461,1,22.166532515351467,57.319671203012874,3.189856969339947,0.4437019114821183,0.779507986275898,14,3
2006-05-04 17:00:00,buy,670.2,2006-05-08 14:00:00,675.6,cross,5.399999999999977,42,22.00355693870024,60.1804297246111,4.358624009621623,0.6757482164946047,0.8792450187889491,17,3
2006-05-08 14:00:00,sell,675.6,2006-05-08 15:00:00,678.6125170958775,sl,-3.012517095877456,1,18.914229549139517,42.11707513660017,3.2616230176005474,0.46008604392441205,0.6928570872849774,14,0
2006-06-09 20:00:00,sell,605.1,2006-06-11 23:00:00,608.4299700335891,sl,-3.3299700335891202,1,30.765026313855152,42.84667416008241,3.3064007454756252,0.47047977656586715,0.805489640792637,20,4
2006-06-16 18:00:00,sell,577.7,2006-06-20 12:00:00,569.0,cross,8.700000000000045,39,20.07479578478439,54.68957095083829,4.243886360712924,0.6570690607519897,0.9184645188395199,18,4
2006-07-06 16:00:00,buy,633.5,2006-07-07 00:00:00,630.945862769012,sl,-2.554137230987976,7,21.15010112887088,69.93541936357943,2.5074131430602717,0.2784135554189779,0.7872530789758272,16,3
2006-07-17 15:00:00,sell,647.7,2006-07-17 16:00:00,651.7478582236478,sl,-4.047858223647722,1,40.54237612706977,28.51216605048407,4.080154064815765,0.6282762430079587,0.9861125158519602,15,0
2006-07-20 17:00:00,sell,630.6,2006-07-21 12:00:00,630.6,be,-0.0,18,20.078930314342095,40.28414638803936,3.892456022971649,0.5941620831031826,0.8963923661627753,17,3
2006-07-26 17:00:00,buy,621.0,2006-07-28 09:00:00,631.2,cross,10.200000000000045,38,10.178338808052798,61.34861201505184,2.5253589072197022,0.28262239475956713,0.6220814888005415,17,2
2006-07-31 16:00:00,sell,634.2,2006-08-01 00:00:00,637.0346510933351,sl,-2.834651093335083,7,12.3942918769217,46.81265889449894,2.8464617295254167,0.363057126630828,0.5406393688780313,16,0
2006-08-01 16:00:00,buy,645.2,2006-08-03 08:00:00,645.2,be,0.0,38,13.856788146975942,70.75042305812931,2.9188529184869063,0.3805615416332786,0.8897325978542475,16,1
2006-08-10 15:00:00,sell,642.2,2006-08-11 13:00:00,642.2,be,-0.0,21,25.33586519963992,27.308456244648752,3.0850962027249045,0.41929686709870156,0.8784203278535473,15,3
2006-08-17 16:00:00,sell,622.6,2006-08-21 03:00:00,617.0,cross,5.600000000000023,32,29.280165868935054,19.999081360068658,2.48014495962992,0.27191747251806847,0.8678160472407864,16,3
2006-08-22 15:00:00,sell,622.5,2006-08-22 16:00:00,624.3784267839965,sl,-1.8784267839964741,1,33.06075415266581,46.33257594271035,1.9585391565681578,0.15435782136161008,0.5548847377716228,15,1
2006-08-23 14:00:00,buy,629.2,2006-08-23 15:00:00,627.4605070192159,sl,-1.7394929807841208,1,21.33509076307505,45.39622221976303,2.150957767870985,0.1954192890873587,0.6282939011771296,14,2
2006-08-28 15:00:00,sell,615.1,2006-08-29 03:00:00,616.8443853350996,sl,-1.7443853350995369,11,15.748087940239916,23.484384194310053,1.8055006683066903,0.12712095161779693,0.7598826760442844,15,0
