fast,slow,mid,trades,win_rate,net_profit,profit_factor,max_dd
7,25,20,797,17.69134253450439,-9.114404186266597,0.9950877875149957,178.9802403804108
7,30,10,780,18.333333333333332,-14.630528762211554,0.9927713818164983,217.158136043573
7,30,15,779,18.35686777920411,-11.685367563401087,0.9942111465924575,214.51297484476254
7,30,20,773,18.36998706338939,-37.33848165392874,0.9816328695682986,230.1539219408587
7,30,25,772,18.39378238341969,-21.94093721754615,0.9891839494924953,230.1539219408587
7,35,10,828,16.908212560386474,-283.9180111844387,0.8694336657921437,480.9757196656317
7,35,15,827,17.04957678355502,-268.36449683764715,0.8762959029260837,468.3767270512885
7,35,20,821,17.05237515225335,-293.4831847450214,0.8656259773768828,493.12541495866276
7,35,25,818,17.114914425427873,-287.8154380955062,0.8678781479393094,488.5085291639775
7,35,30,822,17.153284671532848,-270.52840196411813,0.8748834987697949,471.9214930325895
7,40,10,879,18.657565415244598,-119.21299129891992,0.9485901818318676,281.20648717309155
7,40,15,880,18.977272727272727,-76.24639724366756,0.9670250218484074,277.19586246608856
7,40,20,876,19.06392694063927,-59.62777827347378,0.9740255445166661,270.4558624660883
7,40,25,874,18.993135011441648,-67.95209760039012,0.970399387915721,270.4558624660883
7,40,30,873,19.014891179839633,-64.88635858222011,0.9717951627702717,264.4158624660888
7,45,10,935,17.433155080213904,-375.53488571512366,0.8531892024465537,519.2251951186304
7,45,15,931,17.61546723952739,-339.80165998165245,0.8655793722581914,489.17901493035356
7,45,20,931,17.61546723952739,-338.6861972124496,0.8658190501333629,492.7000459282017
7,45,25,931,17.722878625134264,-342.6647804115702,0.8648477247087226,497.64616126259966
7,45,30,928,17.564655172413794,-353.0540923906766,0.8610439366401414,503.3989794746551
8,20,10,964,17.842323651452283,-140.597106825685,0.9400175213523642,305.14410691955806
8,20,15,968,17.975206611570247,-153.83798040585583,0.934703772320648,318.3849804997289
8,25,10,885,17.401129943502823,-21.75989881762996,0.9900239275989526,161.44913039616313
8,25,15,890,17.303370786516854,-44.99089613191279,0.9795739016241898,161.44913039616313
8,25,20,891,17.28395061728395,-27.746341077792636,0.9873582679562944,161.44913039616313
8,30,10,863,19.81460023174971,429.06343730551754,1.198387773536421,152.36283165431814
8,30,15,866,19.745958429561203,417.0029259052416,1.1926082566871168,152.36283165431814
8,30,20,862,19.837587006960558,370.4493660944356,1.171968359341275,152.36283165431814
8,30,25,862,19.837587006960558,362.00347925492184,1.1673913539630667,152.36283165431814
8,35,10,890,17.752808988764045,-220.34845091480167,0.9086869990537155,420.22042327876557
8,35,15,891,17.62065095398429,-224.28490357594148,0.9071820585747343,422.6568759399054
8,35,20,889,17.547806524184477,-293.96842724433884,0.8779923808091042,431.15608558590066
8,35,25,889,17.547806524184477,-295.91247356878057,0.8772845436612907,429.5923617302117
8,35,30,892,17.60089686098655,-232.23933533848356,0.9038235666826231,431.4113077024474
8,40,10,945,17.566137566137566,-413.62701295570304,0.8398051337911557,516.259711618206
8,40,15,947,17.740232312565997,-393.17357199350414,0.8474260958733019,497.21766360286824
8,40,20,941,17.747077577045697,-389.4122218983916,0.8481748833930823,493.5563135077557
8,40,25,940,17.872340425531913,-388.52222189839176,0.8485100663972955,492.8663135077559
8,40,30,940,17.872340425531913,-391.69722620492576,0.847460930093106,496.04131781428987
8,45,10,979,17.160367722165475,-226.53709944789085,0.9141746005754492,464.57689073677534
8,45,15,985,17.258883248730964,-219.6238919574218,0.916616083881351,453.1575195191628
8,45,20,982,17.311608961303463,-207.38238930366202,0.9209981764455041,446.7310704263259
8,45,25,983,17.293997965412004,-222.95502453622976,0.9155667069463683,458.99593547876293
8,45,30,981,17.125382262996943,-228.36986890729463,0.9135402752720005,462.10349646903563
9,20,10,1045,17.416267942583733,-239.0671753711087,0.9026989253810402,411.5830697833275
9,20,15,1055,17.44075829383886,-237.83610593456302,0.9041884500059992,410.35200034678184
9,25,10,969,18.67905056759546,14.240726190705516,1.0060474291926436,166.66810174284365
9,25,15,976,18.75,11.160916023851883,1.00471407030207,167.02977575452496
9,25,20,977,18.62845445240532,9.78241847661161,1.0041334563422795,168.6197757545251
9,30,10,915,19.672131147540984,346.85662394095795,1.1527178279112231,285.5855417132909
9,30,15,918,19.934640522875817,377.35178362055757,1.1661738362698848,275.23016209022626
9,30,20,915,19.781420765027324,356.358638305929,1.157018314740161,275.23016209022626
9,30,25,916,19.868995633187772,364.4178386173002,1.1603365669680767,275.23016209022626
9,35,10,931,16.648764769065522,-245.85487214447807,0.9002075308475554,635.5277215624285
9,35,15,936,16.773504273504273,-224.7852807037877,0.9087152559427966,613.85697225326
9,35,20,936,16.666666666666668,-315.2986488507748,0.8721176643027071,626.3225693391526
9,35,25,936,16.666666666666668,-313.911526355498,0.8726085978983223,624.9354468438758
9,35,30,937,16.862326574172894,-233.9437552944034,0.9050109616270197,624.7154468438757
9,40,10,995,16.582914572864322,-348.5487918672747,0.873049136972965,514.7529258684363
9,40,15,1004,16.733067729083665,-329.756803746409,0.8805984155225682,498.1249993379886
9,40,20,1002,16.666666666666668,-338.28086067783437,0.8774779081545864,505.61249094398045
9,40,25,1001,16.683316683316683,-340.3230702665491,0.8768293448646652,507.3793237070996
9,40,30,1001,16.783216783216783,-323.6827590239991,0.8826773670858064,490.7390124645496
9,45,10,1050,17.333333333333332,-75.61430493048454,0.9725726919533488,356.2987992797073
9,45,15,1055,17.251184834123222,-77.46287085336235,0.9719740420943138,357.6591086401929
9,45,20,1054,17.362428842504745,-49.17147621742879,0.9820562608677823,336.0914229038451
9,45,25,1055,17.345971563981042,-40.93794214558778,0.985133738583525,348.35628795628213
9,45,30,1052,17.20532319391635,-41.88797551411977,0.9847594844262032,346.5062349460495
10,20,15,1135,19.11894273127753,93.76520875572265,1.0358239304993155,366.55617857680454
10,25,15,1014,19.723865877712033,-0.491983817438836,0.9997959789787811,269.9699100198784
10,25,20,1016,19.881889763779526,28.781186603072342,1.0119633284990297,249.856217808549
10,30,15,974,18.788501026694046,12.717689666461695,1.005002231500325,340.37389549537284
10,30,20,975,18.76923076923077,9.061852941710129,1.0035614592593802,340.37389549537284
10,30,25,974,18.788501026694046,9.061852941710129,1.0035614592593802,340.37389549537284
10,35,15,1005,18.109452736318406,174.7744426585527,1.0679132853198103,375.5083247940572
10,35,20,1005,18.109452736318406,176.70193892353734,1.0687137307850918,375.5083247940572
10,35,25,1007,18.073485600794438,173.86124904199477,1.0675344751844984,375.5083247940572
10,35,30,1009,17.938553022794846,164.0195863483359,1.0634714119731095,382.759987487716
10,40,15,1050,17.142857142857142,-60.310061477483146,0.9777429375042725,460.1935377295349
10,40,20,1049,17.159199237368924,-59.44302121239349,0.9780558918698689,456.6337395560238
10,40,25,1051,17.12654614652712,-63.847350240497235,0.9764682412449154,460.3105723191429
10,40,30,1052,17.11026615969582,-65.07059567254078,0.9760282059824019,463.03381775118646
10,45,15,1111,17.64176417641764,-206.25640484313317,0.9300625932904029,488.1925579264264
10,45,20,1113,17.61006289308176,-222.57293880143106,0.9245203377731135,491.2264421914731
10,45,25,1112,17.62589928057554,-222.9832202743426,0.9243917216124319,492.4636917152459
10,45,30,1108,17.59927797833935,-220.88302743782725,0.9249323736101017,487.4270051116796
11,20,15,1210,19.917355371900825,254.62199889782931,1.0900206630341303,299.05311049543184
11,25,15,1060,19.339622641509433,5.535934819211434,1.0021609474080566,320.3155712997161
11,25,20,1061,19.50989632422243,18.538508523242285,1.0072342871867914,306.6426176301932
11,30,15,1037,18.611378977820635,-154.31636832823722,0.944447284125529,418.3982365807417
11,30,20,1037,18.70781099324976,-131.8183092551826,0.9524937137727473,418.3982365807417
11,30,25,1036,18.62934362934363,-143.54696761810806,0.9482667971600317,418.3982365807417
11,35,15,1056,17.992424242424242,101.11899617832842,1.0375717064396806,470.4782598971535
11,35,20,1054,17.93168880455408,100.62866849707689,1.0374406706184676,466.8014271340344
11,35,25,1055,17.914691943127963,98.66467372295779,1.0366831259426161,468.85233628799006
11,35,30,1056,17.803030303030305,83.33033179985671,1.0308591400877973,475.8839989816488
11,40,15,1092,17.673992673992675,-55.39272917774889,0.9793587332796447,387.5113156282868
11,40,20,1091,17.598533455545372,-55.77439726463007,0.979214819369363,387.892983715168
11,40,25,1093,17.56633119853614,-55.77439726463007,0.979214819369363,387.892983715168
11,40,30,1095,17.534246575342465,-62.79982568605459,0.9766577992029852,394.9184121365925
11,45,15,1156,17.560553633217992,-420.05338849798426,0.8618850506617811,490.0955566406906
11,45,20,1160,17.586206896551722,-416.06023914152803,0.8635321748325117,484.42674391126616
11,45,25,1159,17.601380500431407,-408.2079194244298,0.8661211311080483,476.57442419416793
11,45,30,1158,17.530224525043177,-419.41840632302535,0.8627403967136978,483.98774480151224
12,20,15,1278,18.46635367762128,-158.48400921057544,0.9493635321940652,487.1103099821105
12,25,15,1112,21.133093525179856,368.39494806802105,1.1351808393650202,256.194209334536
12,25,20,1110,20.99099099099099,372.26063011666105,1.1367308203052306,256.194209334536
12,30,15,1088,18.290441176470587,-145.218327549807,0.9487846601378345,406.9490593487591
12,30,20,1088,18.290441176470587,-135.82316769342606,0.9521305652473572,402.567436919099
12,30,25,1086,18.23204419889503,-146.02027414838813,0.9485199164246715,407.7510059473402
12,35,15,1137,18.293755496921722,-37.90221700447006,0.9870849826763702,343.80337093661353
12,35,20,1138,18.27768014059754,-39.14012868836909,0.98666879287523,345.04128262051256
12,35,25,1142,18.30122591943958,-36.27810588106473,0.9877106536994847,337.49925981320837
12,35,30,1140,18.333333333333332,-29.13707114538778,0.9901057717078411,335.03822507753125
12,40,15,1152,18.055555555555557,-83.72882247620663,0.9713099911834088,336.45273895116907
12,40,20,1153,18.039895923677363,-90.19483804074736,0.9691627089092241,344.46425243806016
12,40,25,1154,18.110918544194107,-40.913718023596914,0.9860029130283329,342.61832882889667
12,40,30,1155,18.095238095238095,-42.25351014700658,0.9855511763913593,342.41262302995597
12,45,15,1163,17.454858125537402,-289.7500413131182,0.9066869475501261,503.0033564059843
12,45,20,1165,17.42489270386266,-276.9025869386035,0.9106649381904324,499.6236722115998
12,45,25,1163,17.368873602751506,-291.98576711395003,0.9060315711881161,506.1066143420935
12,45,30,1164,17.439862542955325,-294.28667839992045,0.9053943209599669,508.4075256280639
13,20,15,1322,19.591527987897127,-176.84393572022952,0.9486568117193598,520.7962242514175
13,25,15,1159,20.534943917169976,475.84403589883414,1.171717419420521,252.75343171630902
13,25,20,1163,20.55030094582975,490.1683650912579,1.1765186274020705,256.2954232327297
13,30,15,1120,18.125,-98.04939382251155,0.9665723331049121,324.37929287452005
13,30,20,1122,18.181818181818183,-85.15837939438347,0.9710046552955105,313.81953014092915
13,30,25,1119,18.141197497765862,-64.17615267418773,0.977929695354986,319.6678820693377
13,35,15,1163,18.40068787618229,40.57262910690582,1.0140874896258343,339.83812191650895
13,35,20,1167,18.337617823479007,28.444755829031863,1.0098350754220613,343.5149546796281
13,35,25,1169,18.306244653550042,23.689493456482012,1.0081774479061112,342.1628168772688
13,35,30,1169,18.391787852865697,30.796624410012157,1.010656113672248,339.6181219165089
13,40,15,1169,17.964071856287426,-54.10423841694961,0.9819722807242975,389.86647119346503
13,40,20,1172,18.003412969283275,-56.79094583268335,0.9810973836747648,392.55317860919877
13,40,25,1174,18.05792163543441,-57.70357338784021,0.9808010491333568,393.4658061643556
13,40,30,1175,17.95744680851064,-58.478051553390344,0.980544884989406,394.24028432990576
13,45,15,1193,16.932103939647945,-481.01994733913074,0.8544245123191224,672.0740595811101
13,45,20,1201,17.069109075770193,-448.98045237087814,0.8639530387860646,640.0345646128574
13,45,25,1199,17.01417848206839,-473.699183043078,0.8568890079328751,664.7532952850572
13,45,30,1197,16.875522138680033,-486.0758710770419,0.8531191370939828,677.1299833190212
14,20,15,1388,19.596541786743515,54.74445712257926,1.015069364963697,524.9554671705341
14,25,15,1199,20.016680567139282,430.70800270826754,1.1474473240675516,191.8201466451792
14,25,20,1209,20.09925558312655,435.85847410446166,1.1485547481969423,207.20470004822755
14,30,15,1156,18.685121107266436,49.75296161281028,1.017179366461905,302.08159351385234
14,30,20,1159,18.636755823986196,30.61461550259844,1.0104773261547149,306.1433311779649
14,30,25,1157,18.66897147796024,51.29616376922161,1.0176803706878843,296.7519790033607
14,35,15,1159,17.515099223468507,-306.96353497795076,0.8961446003307948,412.4840022180945
14,35,20,1165,17.510729613733904,-309.29780981631484,0.8957257635980509,414.81827705645856
14,35,25,1166,17.495711835334475,-315.0590850752335,0.8942194881773738,420.5795523153772
14,35,30,1164,17.439862542955325,-319.8616940944929,0.892250949143033,425.38216133463663
14,40,15,1200,16.25,-338.63008621953804,0.8927571458489759,639.8668869535367
14,40,20,1209,16.2944582299421,-337.2920232536493,0.8936628459542465,638.5288239876479
14,40,25,1209,16.211745244003307,-343.3447941134758,0.8916819755773786,644.5815948474744
14,40,30,1207,16.23860811930406,-339.3529241668077,0.8928063317510949,640.5897249008063
14,45,15,1199,15.596330275229358,-785.100768234149,0.7722640625204996,874.2681276466074
14,45,20,1212,15.75907590759076,-759.0194103594156,0.7804250681661414,848.186769771874
14,45,25,1209,15.632754342431761,-777.2445536043808,0.7753244587278058,866.4119130168392
14,45,30,1207,15.575807787903894,-787.7878041924134,0.7721558742491698,876.9551636048718
15,25,20,1219,19.606234618539787,14.784479565574998,1.0048574770170007,270.97204171292674
15,30,20,1186,19.30860033726813,-28.029579901150385,0.9904817019896113,397.1013547190603
15,30,25,1184,19.341216216216218,-22.23176300156416,0.9924356344816975,391.30353781947406
15,35,20,1200,16.916666666666668,-419.84055653790455,0.8651717037887384,546.6469110541798
15,35,25,1201,16.902581182348044,-401.3082530731687,0.8706009585014728,528.114607589444
15,35,30,1200,16.916666666666668,-402.77878106474833,0.8699383106832672,529.5851355810235
15,40,20,1203,16.04322527015794,-270.8867079380686,0.9133550452061079,624.0678083344245
