fast,slow,mid,trades,win_rate,net_profit,profit_factor,max_dd
12,30,25,4160,37.59615384615385,6482.149999999996,1.2940267947375772,784.2200000000003
12,35,15,3718,36.659494351802046,5185.98999999998,1.2396625123852048,750.9000000000024
12,35,20,3786,36.47649234020074,5091.89999999998,1.2311665058033368,750.9000000000024
12,35,25,3783,36.55828707375099,5292.0999999999785,1.2413585511463392,772.8500000000022
12,35,30,3753,36.69064748201439,5213.839999999977,1.2392796973620128,750.9000000000024
12,40,15,3404,36.16333725029377,3504.5199999999995,1.1664706430019551,955.0399999999981
12,40,20,3470,36.05187319884726,3936.909999999996,1.1826828308551254,1128.869999999998
12,40,25,3476,35.903337169159954,3946.5799999999945,1.1825409049386566,1129.869999999998
12,40,30,3482,36.099942561746126,3769.029999999998,1.1757013780957268,1001.7599999999975
12,45,15,3158,36.067131095630145,3345.630000000009,1.166623918704832,622.3099999999986
12,45,20,3232,36.04579207920792,4078.1700000000083,1.2000098088019289,636.9999999999982
12,45,25,3236,36.00123609394314,3959.500000000011,1.1941442428717761,636.9999999999982
12,45,30,3231,36.14979882389353,4033.2700000000095,1.197804240368295,636.9999999999982
13,20,15,5964,40.49295774647887,7479.750000000006,1.2965876215732681,619.809999999999
13,25,15,4689,38.94220516101514,7147.279999999991,1.324780405789198,539.8800000000001
13,25,20,4780,38.84937238493724,6880.809999999992,1.3037370264820443,642.7200000000012
13,30,15,3960,37.72727272727273,6539.959999999986,1.3109112941833077,638.7200000000075
13,30,20,4064,37.696850393700785,6794.749999999987,1.3149949608223637,680.2900000000063
13,30,25,4036,37.784935579781965,6787.659999999985,1.3178841753377333,684.3400000000074
13,35,15,3607,36.92819517604658,5026.599999999982,1.23584168682217,731.3000000000011
13,35,20,3703,36.834998649743454,5119.359999999982,1.2351132220876062,731.3000000000011
13,35,25,3710,36.711590296495956,5261.519999999982,1.242246886000977,731.3000000000011
13,35,30,3682,36.77349266702879,5185.009999999983,1.2396219849165522,731.3000000000011
13,40,15,3288,36.222627737226276,3179.4099999999908,1.153225759813087,783.7299999999987
13,40,20,3381,36.231884057971016,3554.0199999999895,1.1671095939363159,836.1999999999971
13,40,25,3397,36.14954371504268,3681.5299999999907,1.1726017622442402,865.5799999999963
13,40,30,3401,36.13643046162893,3735.66999999999,1.1749507088096582,838.239999999997
13,45,15,3070,36.416938110749186,3170.779999999999,1.1581266058120419,633.5199999999977
13,45,20,3153,36.473200126863304,3446.939999999999,1.1688755105670288,637.4999999999973
13,45,25,3173,36.40088244563505,3362.7799999999984,1.1638406407889033,609.2499999999973
13,45,30,3179,36.39509279647688,3138.4199999999983,1.1521363129574869,623.739999999998
14,20,15,5991,40.42730762810883,7402.050000000013,1.2978284661253596,583.840000000001
14,25,15,4548,39.99560246262093,6919.759999999994,1.3166765745938778,558.4799999999996
14,25,20,4691,40.18332978043061,7201.339999999993,1.320587170797094,594.5700000000015
14,30,15,3868,38.18510858324716,5804.759999999984,1.2746231994996486,702.3999999999987
14,30,20,4010,38.30423940149626,6248.639999999984,1.2871873687268065,765.579999999999
14,30,25,3992,38.326653306613224,6047.219999999981,1.2788313945258438,790.3499999999995
14,35,15,3488,37.32798165137615,4315.169999999993,1.2075800534732084,611.4599999999989
14,35,20,3592,37.02672605790646,4546.799999999992,1.2103875984774797,657.0399999999972
14,35,25,3598,37.07615341856587,4668.579999999991,1.216034946298755,643.3700000000008
14,35,30,3579,37.04945515507125,4245.819999999992,1.199333617213464,660.649999999999
14,40,15,3172,36.44388398486759,2549.6699999999983,1.1239833267038242,808.4800000000041
14,40,20,3297,36.42705489839248,3067.699999999998,1.1448366674677213,849.2700000000032
14,40,25,3325,36.30075187969925,3227.159999999999,1.1508580532095363,849.2700000000032
14,40,30,3326,36.28983764281419,3112.789999999998,1.1452642887076345,849.2700000000032
14,45,15,2927,37.3761530577383,2829.2299999999977,1.1435239390034797,610.6300000000056
14,45,20,3042,37.17948717948718,2856.12,1.1406869035157934,662.2899999999972
14,45,25,3077,37.276568085797855,2844.2300000000014,1.1389993637041604,668.6199999999963
14,45,30,3081,37.22817267121064,2714.869999999999,1.132337593524263,667.5399999999972
15,25,20,4666,40.912987569652806,7152.139999999979,1.3144100465055748,558.329999999999
15,30,20,3957,39.01945918625221,5189.45999999999,1.2338779787054246,1027.9300000000003
15,30,25,3956,38.902932254802835,4992.239999999989,1.2245106941013455,1036.87
15,35,20,3491,37.43912918934403,3742.2400000000066,1.1740125121015108,860.109999999996
15,35,25,3511,37.33978923383651,3892.51000000001,1.180759694940646,829.6399999999958
15,35,30,3503,37.25378247216671,3868.710000000009,1.1811534755136506,716.2599999999918
15,40,20,3201,37.11340206185567,2831.809999999994,1.1366460976042863,911.8500000000022
15,40,25,3243,36.87943262411348,2939.9799999999937,1.1405996760446646,881.3800000000019
15,40,30,3239,36.70886075949367,2600.0399999999927,1.1234453250075487,887.3700000000017
15,45,20,2944,37.16032608695652,2443.1200000000053,1.1210026631165053,817.8299999999999
15,45,25,2994,36.97394789579158,2430.200000000007,1.1194185629969533,820.3299999999999
15,45,30,3001,36.88770409863379,2377.5700000000056,1.1162053697763503,820.3299999999999
